GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_1355: Total - Language spoken most often at home for the total population excluding institutional residents - 100% data,v_CA16_1364: English,v_CA16_2060: Cantonese,v_CA16_2066: Mandarin,v_CA16_2153: English and non-official language,v_CA16_1916: Punjabi (Panjabi),v_CA16_1937: Persian (Farsi),v_CA16_1973: Korean,"v_CA16_1727: Tagalog (Pilipino, Filipino)"
59153958012,DB,Port Moody,0.00769,24,10,10,x,x,x,x,x,x,x,x,x
59153958013,DB,Port Moody,0.02246,49,23,22,x,x,x,x,x,x,x,x,x
59153958014,DB,Port Moody,0.93216,5,5,3,x,x,x,x,x,x,x,x,x
59153960001,DB,Port Moody,0.01517,493,183,183,x,x,x,x,x,x,x,x,x
59153960003,DB,Port Moody,0.06237,600,315,311,x,x,x,x,x,x,x,x,x
59153960005,DB,Port Moody,0.00445,405,207,198,x,x,x,x,x,x,x,x,x
59153960007,DB,Port Moody,0.00351,123,96,93,x,x,x,x,x,x,x,x,x
59153960008,DB,Port Moody,0.00272,0,0,0,x,x,x,x,x,x,x,x,x
59153960009,DB,Port Moody,0.01573,516,241,237,x,x,x,x,x,x,x,x,x
59153960010,DB,Port Moody,0.03345,452,242,236,x,x,x,x,x,x,x,x,x
59153960011,DB,Port Moody,0.14728,1399,743,725,x,x,x,x,x,x,x,x,x
59153960012,DB,Port Moody,0.00763,0,0,0,x,x,x,x,x,x,x,x,x
59153961001,DB,Port Moody,0.04973,483,260,256,x,x,x,x,x,x,x,x,x
59153961002,DB,Port Moody,0.0685,190,114,109,x,x,x,x,x,x,x,x,x
59153962002,DB,Port Moody,0.00786,0,0,0,x,x,x,x,x,x,x,x,x
59153962004,DB,Port Moody,0.00863,0,0,0,x,x,x,x,x,x,x,x,x
59153962005,DB,Port Moody,0.01128,0,0,0,x,x,x,x,x,x,x,x,x
59153962006,DB,Port Moody,0.0087,5,1,1,x,x,x,x,x,x,x,x,x
59153962007,DB,Port Moody,0.00934,10,8,6,x,x,x,x,x,x,x,x,x
59153962008,DB,Port Moody,0.00988,49,38,37,x,x,x,x,x,x,x,x,x
59153962009,DB,Port Moody,0.00909,81,51,48,x,x,x,x,x,x,x,x,x
59153962010,DB,Port Moody,0.00779,24,7,7,x,x,x,x,x,x,x,x,x
59153962011,DB,Port Moody,0.0104,44,36,35,x,x,x,x,x,x,x,x,x
59153962012,DB,Port Moody,0.01036,28,12,12,x,x,x,x,x,x,x,x,x
59153962013,DB,Port Moody,0.00775,27,9,9,x,x,x,x,x,x,x,x,x
59153962014,DB,Port Moody,0.0106,0,0,0,x,x,x,x,x,x,x,x,x
59153962015,DB,Port Moody,0.00883,31,11,10,x,x,x,x,x,x,x,x,x
59153962016,DB,Port Moody,0.01039,20,8,7,x,x,x,x,x,x,x,x,x
59153962017,DB,Port Moody,0.00865,31,11,11,x,x,x,x,x,x,x,x,x
59153962018,DB,Port Moody,0.01171,0,0,0,x,x,x,x,x,x,x,x,x
59153962020,DB,Port Moody,0.01098,5,5,3,x,x,x,x,x,x,x,x,x
59153962021,DB,Port Moody,0.00924,22,6,6,x,x,x,x,x,x,x,x,x
59153962022,DB,Port Moody,0.00927,25,8,8,x,x,x,x,x,x,x,x,x
59153962023,DB,Port Moody,0.01846,0,0,0,x,x,x,x,x,x,x,x,x
59153962024,DB,Port Moody,0.00918,25,8,8,x,x,x,x,x,x,x,x,x
59153962025,DB,Port Moody,0.00986,79,39,37,x,x,x,x,x,x,x,x,x
59153962026,DB,Port Moody,0.00903,10,5,5,x,x,x,x,x,x,x,x,x
59153962027,DB,Port Moody,0.00939,19,9,7,x,x,x,x,x,x,x,x,x
59153962028,DB,Port Moody,0.01535,0,0,0,x,x,x,x,x,x,x,x,x
59153962029,DB,Port Moody,0.04159,0,0,0,x,x,x,x,x,x,x,x,x
59153962034,DB,Port Moody,0.16049,0,0,0,x,x,x,x,x,x,x,x,x
59153962036,DB,Port Moody,0.01831,0,0,0,x,x,x,x,x,x,x,x,x
59153962037,DB,Port Moody,0.11496,5,4,3,x,x,x,x,x,x,x,x,x
59153962038,DB,Port Moody,0.00872,34,13,11,x,x,x,x,x,x,x,x,x
59153962039,DB,Port Moody,0.00942,21,9,8,x,x,x,x,x,x,x,x,x
59153962040,DB,Port Moody,0.00109,0,0,0,x,x,x,x,x,x,x,x,x
59153962041,DB,Port Moody,0.01965,172,94,91,x,x,x,x,x,x,x,x,x
59153962042,DB,Port Moody,0.00906,24,8,8,x,x,x,x,x,x,x,x,x
59153963001,DB,North Vancouver,0.0234,104,47,42,x,x,x,x,x,x,x,x,x
59153963002,DB,North Vancouver,0.02406,81,36,28,x,x,x,x,x,x,x,x,x
59153963004,DB,North Vancouver,0.02192,88,40,32,x,x,x,x,x,x,x,x,x
59153963005,DB,North Vancouver,0.03533,214,101,98,x,x,x,x,x,x,x,x,x
59153965001,DB,North Vancouver,0.01395,57,23,22,x,x,x,x,x,x,x,x,x
59153965002,DB,North Vancouver,0.03843,214,145,142,x,x,x,x,x,x,x,x,x
59153965003,DB,North Vancouver,0.01139,120,59,56,x,x,x,x,x,x,x,x,x
59153966001,DB,Maple Ridge,0.03605,98,37,36,x,x,x,x,x,x,x,x,x
59153966002,DB,Maple Ridge,0.02297,75,36,29,x,x,x,x,x,x,x,x,x
59153966003,DB,Maple Ridge,0.01967,71,24,24,x,x,x,x,x,x,x,x,x
59153966004,DB,Maple Ridge,0.02334,55,26,23,x,x,x,x,x,x,x,x,x
59153967001,DB,Maple Ridge,0.05983,222,79,76,x,x,x,x,x,x,x,x,x
59153967002,DB,Maple Ridge,0.03678,139,54,53,x,x,x,x,x,x,x,x,x
59153967003,DB,Maple Ridge,0.02837,70,28,27,x,x,x,x,x,x,x,x,x
59153968001,DB,Maple Ridge,0.0605,368,259,233,x,x,x,x,x,x,x,x,x
59153968002,DB,Maple Ridge,0.00972,126,75,71,x,x,x,x,x,x,x,x,x
59153968003,DB,Maple Ridge,0.02391,0,1,1,x,x,x,x,x,x,x,x,x
59153969001,DB,Maple Ridge,0.04712,228,166,160,x,x,x,x,x,x,x,x,x
59153969002,DB,Maple Ridge,0.00942,15,7,7,x,x,x,x,x,x,x,x,x
59153969003,DB,Maple Ridge,0.00885,113,86,85,x,x,x,x,x,x,x,x,x
59153969004,DB,Maple Ridge,0.01569,5,4,4,x,x,x,x,x,x,x,x,x
59153969005,DB,Maple Ridge,0.01711,216,129,123,x,x,x,x,x,x,x,x,x
59153969006,DB,Maple Ridge,0.02967,17,7,6,x,x,x,x,x,x,x,x,x
59153969007,DB,Maple Ridge,0.02901,61,26,24,x,x,x,x,x,x,x,x,x
59153969008,DB,Maple Ridge,0.02941,20,7,7,x,x,x,x,x,x,x,x,x
59153970001,DB,North Vancouver,0.01409,0,0,0,x,x,x,x,x,x,x,x,x
59153970002,DB,North Vancouver,0.01049,0,0,0,x,x,x,x,x,x,x,x,x
59153970003,DB,North Vancouver,0.02915,872,526,470,x,x,x,x,x,x,x,x,x
59153970005,DB,North Vancouver,0.08862,301,209,186,x,x,x,x,x,x,x,x,x
59153970006,DB,North Vancouver,0.01352,92,87,45,x,x,x,x,x,x,x,x,x
59153970007,DB,North Vancouver,0.04699,188,174,103,x,x,x,x,x,x,x,x,x
59153971001,DB,North Vancouver,0.01429,176,119,113,x,x,x,x,x,x,x,x,x
59153971002,DB,North Vancouver,0.00596,0,0,0,x,x,x,x,x,x,x,x,x
59153971003,DB,North Vancouver,0.0135,15,50,9,x,x,x,x,x,x,x,x,x
59153971004,DB,North Vancouver,0.01369,146,136,77,x,x,x,x,x,x,x,x,x
59153971005,DB,North Vancouver,0.02816,507,327,296,x,x,x,x,x,x,x,x,x
59153972001,DB,White Rock,0.0201,205,144,135,x,x,x,x,x,x,x,x,x
59153972002,DB,White Rock,0.02193,30,18,13,x,x,x,x,x,x,x,x,x
59153972003,DB,White Rock,0.02056,67,23,21,x,x,x,x,x,x,x,x,x
59153972004,DB,White Rock,0.01127,58,32,30,x,x,x,x,x,x,x,x,x
59153972005,DB,White Rock,0.05069,224,0,0,x,x,x,x,x,x,x,x,x
59153973001,DB,White Rock,0.03916,201,69,69,x,x,x,x,x,x,x,x,x
59153973002,DB,White Rock,0.03903,262,121,109,x,x,x,x,x,x,x,x,x
59153973003,DB,White Rock,0.02055,99,43,40,x,x,x,x,x,x,x,x,x
59153973004,DB,White Rock,0.02163,56,24,22,x,x,x,x,x,x,x,x,x
59153974001,DB,Maple Ridge,0.02823,124,40,37,x,x,x,x,x,x,x,x,x
59153974002,DB,Maple Ridge,0.06491,308,96,92,x,x,x,x,x,x,x,x,x
59153974003,DB,Maple Ridge,0.18677,399,117,115,x,x,x,x,x,x,x,x,x
59153975001,DB,Maple Ridge,0.0083,44,13,12,x,x,x,x,x,x,x,x,x
59153975002,DB,Maple Ridge,0.00825,47,15,13,x,x,x,x,x,x,x,x,x
59153975003,DB,Maple Ridge,0.01488,79,21,21,x,x,x,x,x,x,x,x,x
59153975004,DB,Maple Ridge,0.01644,105,25,25,x,x,x,x,x,x,x,x,x
59153975005,DB,Maple Ridge,0.0106,65,18,18,x,x,x,x,x,x,x,x,x
59153975007,DB,Maple Ridge,0.0638,378,125,124,x,x,x,x,x,x,x,x,x
59153975008,DB,Maple Ridge,0.0032,16,6,6,x,x,x,x,x,x,x,x,x
59153976001,DB,Maple Ridge,0.03125,158,49,46,x,x,x,x,x,x,x,x,x
59153976002,DB,Maple Ridge,0.00866,53,15,14,x,x,x,x,x,x,x,x,x
59153976003,DB,Maple Ridge,0.02828,197,57,56,x,x,x,x,x,x,x,x,x
59153976004,DB,Maple Ridge,0.64915,1440,467,443,x,x,x,x,x,x,x,x,x
59153977001,DB,Maple Ridge,0.19951,629,216,215,x,x,x,x,x,x,x,x,x
59153977002,DB,Maple Ridge,0.00119,0,0,0,x,x,x,x,x,x,x,x,x
59153978001,DB,Maple Ridge,0.05936,188,61,59,x,x,x,x,x,x,x,x,x
59153978002,DB,Maple Ridge,0.01646,79,26,25,x,x,x,x,x,x,x,x,x
59153978003,DB,Maple Ridge,0.26619,391,131,128,x,x,x,x,x,x,x,x,x
59153978004,DB,Maple Ridge,0.02733,162,44,43,x,x,x,x,x,x,x,x,x
59153979001,DB,Maple Ridge,0.01217,41,16,15,x,x,x,x,x,x,x,x,x
59153979002,DB,Maple Ridge,0.00385,10,4,4,x,x,x,x,x,x,x,x,x
59153979003,DB,Maple Ridge,0.03108,139,38,36,x,x,x,x,x,x,x,x,x
59153979004,DB,Maple Ridge,0.01046,30,12,12,x,x,x,x,x,x,x,x,x
59153979005,DB,Maple Ridge,0.62853,554,195,189,x,x,x,x,x,x,x,x,x
59153980001,DB,Greater Vancouver A,0.00266,0,0,0,x,x,x,x,x,x,x,x,x
59153980002,DB,Greater Vancouver A,0.02106,311,125,112,x,x,x,x,x,x,x,x,x
59153980003,DB,Greater Vancouver A,0.01177,332,138,134,x,x,x,x,x,x,x,x,x
59153980009,DB,Greater Vancouver A,0.00527,0,0,0,x,x,x,x,x,x,x,x,x
59153980010,DB,Greater Vancouver A,0.16234,0,0,0,x,x,x,x,x,x,x,x,x
59153980015,DB,Greater Vancouver A,0.05693,439,193,170,x,x,x,x,x,x,x,x,x
59153980016,DB,Greater Vancouver A,0.01919,377,135,124,x,x,x,x,x,x,x,x,x
59153980017,DB,Greater Vancouver A,0.26867,0,0,0,x,x,x,x,x,x,x,x,x
59153980018,DB,Greater Vancouver A,0.00177,0,0,0,x,x,x,x,x,x,x,x,x
59153980019,DB,Greater Vancouver A,0.00375,0,0,0,x,x,x,x,x,x,x,x,x
59153980020,DB,Greater Vancouver A,0.05509,386,148,132,x,x,x,x,x,x,x,x,x
59153980021,DB,Greater Vancouver A,0.00938,0,0,0,x,x,x,x,x,x,x,x,x
59153981002,DB,Greater Vancouver A,0.10633,1521,781,659,x,x,x,x,x,x,x,x,x
59153982001,DB,Maple Ridge,0.0174,165,49,49,x,x,x,x,x,x,x,x,x
59153982002,DB,Maple Ridge,0.18286,556,162,159,x,x,x,x,x,x,x,x,x
59153982004,DB,Maple Ridge,0.00645,40,10,10,x,x,x,x,x,x,x,x,x
59153982005,DB,Maple Ridge,0.17808,37,12,12,x,x,x,x,x,x,x,x,x
59153982006,DB,Maple Ridge,0.01839,193,51,51,x,x,x,x,x,x,x,x,x
59153982007,DB,Maple Ridge,0.00931,80,25,25,x,x,x,x,x,x,x,x,x
59153982008,DB,Maple Ridge,0.01207,105,30,30,x,x,x,x,x,x,x,x,x
59153982009,DB,Maple Ridge,0.01295,112,32,32,x,x,x,x,x,x,x,x,x
59153982010,DB,Maple Ridge,0.01421,118,37,37,x,x,x,x,x,x,x,x,x
59153982011,DB,Maple Ridge,0.01241,83,28,27,x,x,x,x,x,x,x,x,x
59153982012,DB,Maple Ridge,0.0194,193,55,54,x,x,x,x,x,x,x,x,x
59153982013,DB,Maple Ridge,0.0208,150,46,46,x,x,x,x,x,x,x,x,x
59153983001,DB,Maple Ridge,0.01888,10,2,2,x,x,x,x,x,x,x,x,x
59153983002,DB,Maple Ridge,0.78213,471,148,145,x,x,x,x,x,x,x,x,x
59153983003,DB,Maple Ridge,0.00404,20,6,6,x,x,x,x,x,x,x,x,x
59153983004,DB,Maple Ridge,0.01104,63,17,17,x,x,x,x,x,x,x,x,x
59153983005,DB,Maple Ridge,0.01303,72,23,23,x,x,x,x,x,x,x,x,x
59153983006,DB,Maple Ridge,0.00827,53,15,15,x,x,x,x,x,x,x,x,x
59153983009,DB,Maple Ridge,0.06931,229,70,67,x,x,x,x,x,x,x,x,x
59153983010,DB,Maple Ridge,0.05798,272,93,90,x,x,x,x,x,x,x,x,x
59153983011,DB,Maple Ridge,0.01262,84,28,27,x,x,x,x,x,x,x,x,x
59153983012,DB,Maple Ridge,0.73619,63,36,27,x,x,x,x,x,x,x,x,x
59153984001,DB,Port Coquitlam,0.07016,307,107,102,x,x,x,x,x,x,x,x,x
59153984002,DB,Port Coquitlam,0.05978,147,51,51,x,x,x,x,x,x,x,x,x
59153984003,DB,Port Coquitlam,0.02223,84,32,31,x,x,x,x,x,x,x,x,x
59153984004,DB,Port Coquitlam,0.02529,149,49,48,x,x,x,x,x,x,x,x,x
59153984005,DB,Port Coquitlam,0.00204,0,0,0,x,x,x,x,x,x,x,x,x
59153984006,DB,Port Coquitlam,0.00785,38,12,12,x,x,x,x,x,x,x,x,x
59153984007,DB,Port Coquitlam,0.00753,40,13,13,x,x,x,x,x,x,x,x,x
59153984009,DB,Port Coquitlam,0.03,0,0,0,x,x,x,x,x,x,x,x,x
59153984010,DB,Port Coquitlam,0.04268,294,96,95,x,x,x,x,x,x,x,x,x
59153984011,DB,Port Coquitlam,0.57614,1779,621,619,x,x,x,x,x,x,x,x,x
59153985001,DB,Port Coquitlam,0.91163,0,0,0,x,x,x,x,x,x,x,x,x
59153985002,DB,Port Coquitlam,0.17696,460,176,176,x,x,x,x,x,x,x,x,x
59153985003,DB,Port Coquitlam,4.78203,10,4,4,x,x,x,x,x,x,x,x,x
59153986001,DB,Vancouver,0.01134,271,175,154,x,x,x,x,x,x,x,x,x
59153986002,DB,Vancouver,0.01098,0,0,0,x,x,x,x,x,x,x,x,x
59153986003,DB,Vancouver,0.02988,992,664,571,x,x,x,x,x,x,x,x,x
59153987001,DB,Vancouver,0.00795,287,180,148,x,x,x,x,x,x,x,x,x
59153987002,DB,Vancouver,0.0139,534,280,226,x,x,x,x,x,x,x,x,x
59153987003,DB,Vancouver,0.03772,367,240,176,x,x,x,x,x,x,x,x,x
59153987004,DB,Vancouver,0.02681,145,98,75,x,x,x,x,x,x,x,x,x
59153988001,DB,Vancouver,0.0183,214,150,135,x,x,x,x,x,x,x,x,x
59153988002,DB,Vancouver,0.00871,121,53,53,x,x,x,x,x,x,x,x,x
59153988003,DB,Vancouver,0.00796,378,111,102,x,x,x,x,x,x,x,x,x
59153988004,DB,Vancouver,0.01804,462,262,247,x,x,x,x,x,x,x,x,x
59153989001,DB,Vancouver,0.01838,193,116,110,x,x,x,x,x,x,x,x,x
59153989002,DB,Vancouver,0.00564,66,39,38,x,x,x,x,x,x,x,x,x
59153989003,DB,Vancouver,0.01164,242,142,135,x,x,x,x,x,x,x,x,x
59153990001,DB,Vancouver,0.01812,270,153,148,x,x,x,x,x,x,x,x,x
59153990002,DB,Vancouver,0.01168,278,170,163,x,x,x,x,x,x,x,x,x
59153990003,DB,Vancouver,0.00665,156,103,101,x,x,x,x,x,x,x,x,x
59153991001,DB,Vancouver,0.01861,208,134,122,x,x,x,x,x,x,x,x,x
59153991002,DB,Vancouver,0.01911,201,96,90,x,x,x,x,x,x,x,x,x
59153991003,DB,Vancouver,0.01723,151,79,73,x,x,x,x,x,x,x,x,x
59153991004,DB,Vancouver,0.01931,130,60,60,x,x,x,x,x,x,x,x,x
59153991005,DB,Vancouver,0.03575,425,258,246,x,x,x,x,x,x,x,x,x
59153992001,DB,Maple Ridge,0.18456,889,525,510,x,x,x,x,x,x,x,x,x
59153993001,DB,Maple Ridge,0.01598,114,46,45,x,x,x,x,x,x,x,x,x
59153993002,DB,Maple Ridge,0.01401,41,14,14,x,x,x,x,x,x,x,x,x
59153993003,DB,Maple Ridge,0.12319,382,88,86,x,x,x,x,x,x,x,x,x
59153993004,DB,Maple Ridge,0.07578,169,41,39,x,x,x,x,x,x,x,x,x
59153994001,DB,Vancouver,0.00987,479,377,297,x,x,x,x,x,x,x,x,x
59153994002,DB,Vancouver,0.01705,133,86,65,x,x,x,x,x,x,x,x,x
59153995001,DB,Vancouver,0.01081,150,84,75,x,x,x,x,x,x,x,x,x
59153995002,DB,Vancouver,0.01609,0,0,0,x,x,x,x,x,x,x,x,x
59153995003,DB,Vancouver,0.01478,0,0,0,x,x,x,x,x,x,x,x,x
59153995004,DB,Vancouver,0.01535,47,39,22,x,x,x,x,x,x,x,x,x
59153995005,DB,Vancouver,0.01455,0,0,0,x,x,x,x,x,x,x,x,x
59153996001,DB,Vancouver,0.01298,797,425,388,x,x,x,x,x,x,x,x,x
59153997001,DB,Vancouver,0.00576,0,0,0,x,x,x,x,x,x,x,x,x
59153997002,DB,Vancouver,0.01266,283,298,149,x,x,x,x,x,x,x,x,x
59153997003,DB,Vancouver,0.03529,666,425,305,x,x,x,x,x,x,x,x,x
59153997004,DB,Vancouver,0.07695,0,0,0,x,x,x,x,x,x,x,x,x
59153998001,DB,Maple Ridge,0.04179,65,20,19,x,x,x,x,x,x,x,x,x
59153998002,DB,Maple Ridge,0.01028,47,14,14,x,x,x,x,x,x,x,x,x
59153998004,DB,Maple Ridge,0.12655,47,17,16,x,x,x,x,x,x,x,x,x
59153998005,DB,Maple Ridge,0.00458,0,0,0,x,x,x,x,x,x,x,x,x
59153998006,DB,Maple Ridge,0.08924,0,0,0,x,x,x,x,x,x,x,x,x
59153998007,DB,Maple Ridge,0.47255,578,167,164,x,x,x,x,x,x,x,x,x
59153998008,DB,Maple Ridge,0.03152,94,29,28,x,x,x,x,x,x,x,x,x
59153998009,DB,Maple Ridge,0.04871,158,52,49,x,x,x,x,x,x,x,x,x
59153999001,DB,Maple Ridge,0.13471,233,69,68,x,x,x,x,x,x,x,x,x
59153999009,DB,Maple Ridge,0.087,32,18,16,x,x,x,x,x,x,x,x,x
59153999010,DB,Maple Ridge,0.03051,76,21,21,x,x,x,x,x,x,x,x,x
59153999011,DB,Maple Ridge,0.06076,293,99,95,x,x,x,x,x,x,x,x,x
59153999012,DB,Maple Ridge,0.0343,182,54,53,x,x,x,x,x,x,x,x,x
59153999013,DB,Maple Ridge,0.01736,79,24,23,x,x,x,x,x,x,x,x,x
59153999014,DB,Maple Ridge,0.28689,205,71,60,x,x,x,x,x,x,x,x,x
59153999015,DB,Maple Ridge,0.02686,140,33,33,x,x,x,x,x,x,x,x,x
59153999016,DB,Maple Ridge,0.11162,210,61,61,x,x,x,x,x,x,x,x,x
59153999017,DB,Maple Ridge,0.00793,53,18,17,x,x,x,x,x,x,x,x,x
59153999018,DB,Maple Ridge,0.08833,25,5,5,x,x,x,x,x,x,x,x,x
59153999019,DB,Maple Ridge,0.07923,96,81,35,x,x,x,x,x,x,x,x,x
59153999022,DB,Maple Ridge,0.02402,0,0,0,x,x,x,x,x,x,x,x,x
59153999023,DB,Maple Ridge,0.1316,96,36,36,x,x,x,x,x,x,x,x,x
59153999024,DB,Maple Ridge,0.06443,27,10,9,x,x,x,x,x,x,x,x,x
59153999025,DB,Maple Ridge,0.95796,80,29,29,x,x,x,x,x,x,x,x,x
59153999026,DB,Maple Ridge,1.31865,170,57,55,x,x,x,x,x,x,x,x,x
59154000001,DB,Vancouver,0.01554,745,526,468,x,x,x,x,x,x,x,x,x
59154000002,DB,Vancouver,0.01526,0,0,0,x,x,x,x,x,x,x,x,x
59154000003,DB,Vancouver,0.01007,0,1,0,x,x,x,x,x,x,x,x,x
59154000004,DB,Vancouver,0.07213,0,0,0,x,x,x,x,x,x,x,x,x
59154000005,DB,Vancouver,0.02854,0,0,0,x,x,x,x,x,x,x,x,x
59154000006,DB,Vancouver,0.00708,0,0,0,x,x,x,x,x,x,x,x,x
59154000011,DB,Vancouver,0.22358,923,554,462,x,x,x,x,x,x,x,x,x
59154000012,DB,Vancouver,0.00321,0,0,0,x,x,x,x,x,x,x,x,x
59154000013,DB,Vancouver,0.00153,0,0,0,x,x,x,x,x,x,x,x,x
59154001001,DB,Vancouver,0.01532,0,0,0,x,x,x,x,x,x,x,x,x
59154001002,DB,Vancouver,0.01762,0,0,0,x,x,x,x,x,x,x,x,x
59154001003,DB,Vancouver,0.01959,50,38,32,x,x,x,x,x,x,x,x,x
59154001004,DB,Vancouver,0.01825,0,0,0,x,x,x,x,x,x,x,x,x
59154001005,DB,Vancouver,0.03915,1434,799,706,x,x,x,x,x,x,x,x,x
59154001006,DB,Vancouver,0.01918,298,192,171,x,x,x,x,x,x,x,x,x
59154001007,DB,Vancouver,0.02616,705,453,401,x,x,x,x,x,x,x,x,x
59154001008,DB,Vancouver,0.00316,0,0,0,x,x,x,x,x,x,x,x,x
59154001009,DB,Vancouver,0.00547,0,0,0,x,x,x,x,x,x,x,x,x
59154001010,DB,Vancouver,0.03823,0,0,0,x,x,x,x,x,x,x,x,x
59154001011,DB,Vancouver,0.0068,0,0,0,x,x,x,x,x,x,x,x,x
59154001012,DB,Vancouver,0.00943,371,252,230,x,x,x,x,x,x,x,x,x
59154001013,DB,Vancouver,0.02075,1690,1062,972,x,x,x,x,x,x,x,x,x
59154001014,DB,Vancouver,0.0213,137,164,84,x,x,x,x,x,x,x,x,x
59154001015,DB,Vancouver,0.00688,0,0,0,x,x,x,x,x,x,x,x,x
59154001016,DB,Vancouver,0.00351,0,0,0,x,x,x,x,x,x,x,x,x
59154001017,DB,Vancouver,0.00858,0,0,0,x,x,x,x,x,x,x,x,x
59154001018,DB,Vancouver,0.00187,0,0,0,x,x,x,x,x,x,x,x,x
59154001019,DB,Vancouver,0.00368,0,0,0,x,x,x,x,x,x,x,x,x
59154002001,DB,Vancouver,0.01789,942,471,444,x,x,x,x,x,x,x,x,x
59154002002,DB,Vancouver,0.00217,0,0,0,x,x,x,x,x,x,x,x,x
59154002004,DB,Vancouver,0.00682,0,0,0,x,x,x,x,x,x,x,x,x
59154002005,DB,Vancouver,0.00716,306,163,153,x,x,x,x,x,x,x,x,x
59154004001,DB,Port Moody,0.22215,26,13,11,x,x,x,x,x,x,x,x,x
59154004002,DB,Port Moody,0.03347,214,136,136,x,x,x,x,x,x,x,x,x
59154004003,DB,Port Moody,0.04934,1397,759,753,x,x,x,x,x,x,x,x,x
59154004007,DB,Port Moody,0.00622,0,0,0,x,x,x,x,x,x,x,x,x
59154004008,DB,Port Moody,0.01222,273,159,159,x,x,x,x,x,x,x,x,x
59154004009,DB,Port Moody,0.02009,0,0,0,x,x,x,x,x,x,x,x,x
59154005001,DB,Port Moody,0.0045,51,22,22,x,x,x,x,x,x,x,x,x
59154005002,DB,Port Moody,0.00398,44,16,16,x,x,x,x,x,x,x,x,x
59154005005,DB,Port Moody,0.0106,109,42,42,x,x,x,x,x,x,x,x,x
59154005006,DB,Port Moody,0.02319,146,59,59,x,x,x,x,x,x,x,x,x
59154006001,DB,Port Moody,0.0365,418,160,159,x,x,x,x,x,x,x,x,x
59154006002,DB,Port Moody,0.01612,272,95,94,x,x,x,x,x,x,x,x,x
59154006005,DB,Port Moody,0.02122,42,12,12,x,x,x,x,x,x,x,x,x
59154007001,DB,Port Moody,0.0207,61,18,18,x,x,x,x,x,x,x,x,x
59154007002,DB,Port Moody,0.16345,662,218,218,x,x,x,x,x,x,x,x,x
59154007003,DB,Port Moody,0.07949,132,60,60,x,x,x,x,x,x,x,x,x
59154007004,DB,Port Moody,0.04756,75,0,0,x,x,x,x,x,x,x,x,x
59154007005,DB,Port Moody,0.00443,0,0,0,x,x,x,x,x,x,x,x,x
59154008001,DB,Surrey,0.02431,138,43,42,x,x,x,x,x,x,x,x,x
59154008002,DB,Surrey,0.04935,215,60,60,x,x,x,x,x,x,x,x,x
59154008003,DB,Surrey,0.13529,155,50,48,x,x,x,x,x,x,x,x,x
59154009001,DB,Surrey,0.08665,10,5,4,x,x,x,x,x,x,x,x,x
59154009002,DB,Surrey,0.17156,277,128,123,x,x,x,x,x,x,x,x,x
59154009003,DB,Surrey,0.01757,41,14,14,x,x,x,x,x,x,x,x,x
59154009004,DB,Surrey,0.04444,130,34,33,x,x,x,x,x,x,x,x,x
59154010001,DB,Surrey,0.0745,248,146,144,x,x,x,x,x,x,x,x,x
59154010002,DB,Surrey,0.12711,418,129,126,x,x,x,x,x,x,x,x,x
59154011001,DB,Surrey,0.32181,503,172,166,x,x,x,x,x,x,x,x,x
59154012001,DB,Musqueam 2,0.00756,19,4,4,x,x,x,x,x,x,x,x,x
59154012002,DB,Musqueam 2,0.00754,15,4,4,x,x,x,x,x,x,x,x,x
59154012003,DB,Musqueam 2,0.00755,19,5,5,x,x,x,x,x,x,x,x,x
59154012004,DB,Musqueam 2,0.03847,81,30,29,x,x,x,x,x,x,x,x,x
59154012007,DB,Musqueam 2,0.02574,41,15,13,x,x,x,x,x,x,x,x,x
59154012008,DB,Musqueam 2,0.01762,0,0,0,x,x,x,x,x,x,x,x,x
59154012009,DB,Musqueam 2,0.00221,0,0,0,x,x,x,x,x,x,x,x,x
59154012010,DB,Musqueam 2,0.7688,414,167,161,x,x,x,x,x,x,x,x,x
59154013002,DB,Musqueam 2,0.0459,121,44,43,x,x,x,x,x,x,x,x,x
59154013003,DB,Musqueam 2,0.02065,25,10,10,x,x,x,x,x,x,x,x,x
59154013004,DB,Musqueam 2,2.07009,242,91,88,x,x,x,x,x,x,x,x,x
59154014001,DB,Capilano 5,0.04476,762,473,442,x,x,x,x,x,x,x,x,x
59154015001,DB,Capilano 5,0.01252,59,14,14,x,x,x,x,x,x,x,x,x
59154015002,DB,Capilano 5,0.03169,63,22,21,x,x,x,x,x,x,x,x,x
59154015003,DB,Capilano 5,0.01512,82,19,19,x,x,x,x,x,x,x,x,x
59154015004,DB,Capilano 5,0.03185,107,32,32,x,x,x,x,x,x,x,x,x
59154015005,DB,Capilano 5,0.06313,159,46,46,x,x,x,x,x,x,x,x,x
59154015006,DB,Capilano 5,0.02036,62,21,19,x,x,x,x,x,x,x,x,x
59154015008,DB,Capilano 5,0.50033,0,0,0,x,x,x,x,x,x,x,x,x
59154015009,DB,Capilano 5,0.03052,77,29,24,x,x,x,x,x,x,x,x,x
59154015011,DB,Capilano 5,0.02276,98,39,32,x,x,x,x,x,x,x,x,x
59154015012,DB,Capilano 5,0.05867,34,9,9,x,x,x,x,x,x,x,x,x
59154015013,DB,Capilano 5,0.19332,247,87,80,x,x,x,x,x,x,x,x,x
